date,county,state,fips,cases,deaths,date_processed,total_pop,60plus_pop,pop_density,housing_density,county_name,order_closure,order_gath,order_lab,order_masks,order_quarres,order_quarvis,order_shome,order_bubble,Reff
2020-11-12,Tehama,California,6103.0,1105,19.0,292.0,63247.0,15876.0,21.5,9.1,Tehama County,4.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.1747
2020-11-12,Trinity,California,6105.0,63,0.0,292.0,13037.0,4734.0,4.3,2.7,Trinity County,2.0,,6.0,7.0,1.0,0.0,0.0,3.0,1.1297
2020-11-12,Tulare,California,6107.0,18741,299.0,292.0,458809.0,69266.0,91.7,29.4,Tulare County,4.0,,6.0,7.0,2.0,1.0,0.0,3.0,1.195
2020-11-12,Tuolumne,California,6109.0,443,8.0,292.0,53899.0,17942.0,24.9,14.1,Tuolumne County,2.0,,7.0,7.0,9.0,0.0,0.0,3.0,1.2096
2020-11-12,Ventura,California,6111.0,15801,171.0,292.0,847834.0,167777.0,446.7,152.8,Ventura County,3.0,,2.0,7.0,1.0,0.0,0.0,3.0,1.1729
2020-11-12,Yolo,California,6113.0,3649,64.0,292.0,212605.0,34981.0,197.9,74.0,Yolo County,3.0,,0.0,10.0,8.0,0.0,0.0,7.0,1.1754
2020-11-12,Yuba,California,6115.0,1529,10.0,292.0,74644.0,12327.0,114.2,43.7,Yuba County,3.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.2045
2020-11-13,Alameda,California,6001.0,25620,486.0,293.0,1629615.0,300276.0,2043.6,788.3,Alameda County,3.0,,2.0,7.0,8.0,0.0,0.0,2.0,1.162
2020-11-13,Alpine,California,6003.0,12,0.0,293.0,1203.0,429.0,1.6,2.4,Alpine County,1.0,,0.0,7.0,2.0,0.0,0.0,2.0,1.0421
2020-11-13,Amador,California,6005.0,391,16.0,293.0,37306.0,12967.0,64.1,30.3,Amador County,3.0,,7.0,7.0,1.0,0.0,0.0,2.0,1.3383
2020-11-13,Butte,California,6007.0,3399,56.0,293.0,225207.0,53616.0,134.4,58.6,Butte County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1698
2020-11-13,Calaveras,California,6009.0,373,21.0,293.0,45057.0,15872.0,44.7,27.4,Calaveras County,1.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.288
2020-11-13,Colusa,California,6011.0,599,6.0,293.0,21479.0,4027.0,18.6,6.9,Colusa County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.244
2020-11-13,Contra Costa,California,6013.0,20619,252.0,293.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,4.0,,8.0,10.0,8.0,0.0,0.0,5.0,1.1572
2020-11-13,Del Norte,California,6015.0,220,1.0,293.0,27442.0,6262.0,28.4,11.1,Del Norte County,2.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.2275
2020-11-13,El Dorado,California,6017.0,1573,4.0,293.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.1809
2020-11-13,Fresno,California,6019.0,33809,460.0,293.0,971616.0,157757.0,156.2,53.0,Fresno County,3.0,,3.0,7.0,8.0,0.0,0.0,2.0,1.2521
2020-11-13,Glenn,California,6021.0,727,5.0,293.0,27935.0,6019.0,21.4,8.2,Glenn County,3.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.1803
2020-11-13,Humboldt,California,6023.0,658,10.0,293.0,135490.0,31200.0,37.7,17.3,Humboldt County,1.0,,0.0,9.0,9.0,0.0,0.0,4.0,1.2164
2020-11-13,Imperial,California,6025.0,13846,347.0,293.0,179957.0,30768.0,41.8,13.4,Imperial County,4.0,,0.0,9.0,5.0,0.0,0.0,7.0,1.1848
2020-11-13,Inyo,California,6027.0,255,15.0,293.0,18195.0,5588.0,1.8,0.9,Inyo County,2.0,,0.0,9.0,8.0,0.0,0.0,2.0,1.2473
2020-11-13,Kern,California,6029.0,36227,432.0,293.0,878744.0,130831.0,103.3,35.0,Kern County,3.0,,0.0,7.0,1.0,5.0,0.0,2.0,1.1682
2020-11-13,Kings,California,6031.0,9372,87.0,293.0,150183.0,20569.0,110.1,31.6,Kings County,3.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1591
2020-11-13,Lake,California,6033.0,764,17.0,293.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,2.0,1.2243
2020-11-13,Lassen,California,6035.0,1110,1.0,293.0,31470.0,5929.0,7.7,2.8,Lassen County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.2469
2020-11-13,Los Angeles,California,6037.0,332945,7246.0,293.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,6.0,,9.0,9.0,10.0,3.0,0.0,4.0,1.1793
2020-11-13,Madera,California,6039.0,5426,76.0,293.0,154440.0,28392.0,70.6,23.0,Madera County,4.0,,4.0,7.0,9.0,0.0,0.0,3.0,1.2398
2020-11-13,Marin,California,6041.0,7344,127.0,293.0,260814.0,72684.0,485.1,213.7,Marin County,2.0,,8.0,10.0,6.0,0.0,0.0,2.0,1.2292
2020-11-13,Mariposa,California,6043.0,89,2.0,293.0,17658.0,6311.0,12.6,7.0,Mariposa County,1.0,,7.0,7.0,8.0,0.0,0.0,2.0,1.2697
2020-11-13,Mendocino,California,6045.0,1269,22.0,293.0,87497.0,24313.0,25.1,11.5,Mendocino County,3.0,,0.0,8.0,9.0,0.0,0.0,5.0,1.2224
2020-11-13,Merced,California,6047.0,10374,169.0,293.0,267390.0,40383.0,132.2,43.3,Merced County,3.0,,6.0,9.0,1.0,0.0,0.0,2.0,1.1837
2020-11-13,Modoc,California,6049.0,63,0.0,293.0,9017.0,3106.0,2.5,1.3,Modoc County,2.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.1311
2020-11-13,Mono,California,6051.0,472,2.0,293.0,14058.0,2723.0,4.7,4.6,Mono County,2.0,,7.0,8.0,8.0,0.0,0.0,7.0,1.1472
2020-11-13,Monterey,California,6053.0,12701,107.0,293.0,433168.0,76257.0,126.5,42.4,Monterey County,4.0,,0.0,10.0,0.0,0.0,0.0,3.0,1.1331
2020-11-13,Napa,California,6055.0,2433,17.0,293.0,141005.0,33686.0,182.4,73.2,Napa County,3.0,,2.0,10.0,9.0,0.0,0.0,2.0,1.1629
2020-11-13,Nevada,California,6057.0,822,9.0,293.0,98838.0,33612.0,103.1,54.9,Nevada County,2.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.2212
2020-11-13,Orange,California,6059.0,66183,1522.0,293.0,3155816.0,598030.0,3807.7,1326.8,Orange County,3.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.1929
2020-11-13,Placer,California,6061.0,5134,63.0,293.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,2.0,1.1894
2020-11-13,Plumas,California,6063.0,121,0.0,293.0,18724.0,6935.0,7.8,6.1,Plumas County,2.0,,0.0,7.0,6.0,0.0,0.0,2.0,1.1665
2020-11-13,Riverside,California,6065.0,74180,1367.0,293.0,2355002.0,437180.0,303.8,111.1,Riverside County,4.0,,6.0,7.0,2.0,5.0,0.0,3.0,1.1859
2020-11-13,Sacramento,California,6067.0,29836,520.0,293.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,4.0,,0.0,7.0,1.0,0.0,0.0,3.0,1.1524
2020-11-13,San Benito,California,6069.0,1581,15.0,293.0,58671.0,10074.0,39.8,12.9,San Benito County,3.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1753
2020-11-13,San Bernardino,California,6071.0,73001,1097.0,293.0,2121220.0,330448.0,101.5,34.9,San Bernardino County,4.0,,1.0,7.0,2.0,5.0,0.0,3.0,1.1653
2020-11-13,San Diego,California,6073.0,63008,921.0,293.0,3283665.0,604412.0,735.8,276.9,San Diego County,4.0,,2.0,9.0,10.0,5.0,0.0,3.0,1.0905
2020-11-13,San Francisco,California,6075.0,13407,153.0,293.0,864263.0,179193.0,17179.2,8041.8,San Francisco County,4.0,,4.0,9.0,9.0,1.0,0.0,6.0,1.1679
2020-11-13,San Joaquin,California,6077.0,23517,501.0,293.0,724153.0,123774.0,492.6,168.0,San Joaquin County,3.0,,0.0,7.0,3.0,0.0,0.0,2.0,1.2236
2020-11-13,San Luis Obispo,California,6079.0,5038,33.0,293.0,280119.0,70097.0,81.7,35.6,San Luis Obispo County,3.0,,8.0,7.0,0.0,0.0,0.0,2.0,1.1648
2020-11-13,San Mateo,California,6081.0,12332,168.0,293.0,763450.0,161619.0,1602.2,604.4,San Mateo County,2.0,,8.0,10.0,8.0,0.0,0.0,2.0,1.1648
2020-11-13,Santa Barbara,California,6083.0,10415,131.0,293.0,442996.0,86816.0,155.0,55.9,Santa Barbara County,3.0,,0.0,9.0,0.0,0.0,10.0,9.0,1.19
2020-11-13,Santa Clara,California,6085.0,27648,445.0,293.0,1911226.0,338720.0,1381.0,489.8,Santa Clara County,2.0,,7.0,10.0,0.0,0.0,0.0,2.0,1.1573
2020-11-13,Santa Cruz,California,6087.0,3356,26.0,293.0,273263.0,57232.0,589.4,234.7,Santa Cruz County,3.0,,7.0,10.0,8.0,0.0,0.0,2.0,1.1973
2020-11-13,Shasta,California,6089.0,2980,36.0,293.0,178919.0,47900.0,46.9,20.5,Shasta County,4.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.1152
2020-11-13,Sierra,California,6091.0,11,0.0,293.0,2885.0,986.0,3.4,2.4,Sierra County,1.0,,0.0,9.0,6.0,0.0,0.0,2.0,1.2279
2020-11-13,Siskiyou,California,6093.0,372,1.0,293.0,43530.0,14018.0,7.2,3.8,Siskiyou County,2.0,,0.0,7.0,9.0,0.0,0.0,2.0,1.1256
2020-11-13,Solano,California,6095.0,8734,79.0,293.0,434981.0,90069.0,503.0,185.8,Solano County,3.0,,2.0,7.0,8.0,0.0,0.0,2.0,1.1658
2020-11-13,Sonoma,California,6097.0,10679,149.0,293.0,500943.0,124291.0,307.1,129.8,Sonoma County,4.0,,0.0,10.0,8.0,0.0,0.0,3.0,1.157
2020-11-13,Stanislaus,California,6099.0,19981,411.0,293.0,535684.0,92698.0,344.2,120.1,Stanislaus County,3.0,,0.0,7.0,9.0,0.0,0.0,2.0,1.183
2020-11-13,Sutter,California,6101.0,2185,12.0,293.0,95583.0,19219.0,157.3,56.2,Sutter County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.2182
2020-11-13,Tehama,California,6103.0,1117,19.0,293.0,63247.0,15876.0,21.5,9.1,Tehama County,4.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.177
2020-11-13,Trinity,California,6105.0,63,0.0,293.0,13037.0,4734.0,4.3,2.7,Trinity County,2.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.1236
2020-11-13,Tulare,California,6107.0,18896,300.0,293.0,458809.0,69266.0,91.7,29.4,Tulare County,4.0,,6.0,7.0,2.0,1.0,0.0,3.0,1.1926
2020-11-13,Tuolumne,California,6109.0,467,8.0,293.0,53899.0,17942.0,24.9,14.1,Tuolumne County,2.0,,7.0,7.0,9.0,0.0,0.0,2.0,1.1973
2020-11-13,Ventura,California,6111.0,16029,172.0,293.0,847834.0,167777.0,446.7,152.8,Ventura County,3.0,,2.0,7.0,1.0,0.0,0.0,2.0,1.1751
2020-11-13,Yolo,California,6113.0,3720,66.0,293.0,212605.0,34981.0,197.9,74.0,Yolo County,3.0,,0.0,10.0,8.0,0.0,0.0,7.0,1.1728
2020-11-13,Yuba,California,6115.0,1549,10.0,293.0,74644.0,12327.0,114.2,43.7,Yuba County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.201
2020-11-14,Alameda,California,6001.0,25781,489.0,294.0,1629615.0,300276.0,2043.6,788.3,Alameda County,3.0,,2.0,7.0,8.0,0.0,0.0,2.0,1.1562
2020-11-14,Alpine,California,6003.0,12,0.0,294.0,1203.0,429.0,1.6,2.4,Alpine County,1.0,,0.0,7.0,2.0,0.0,0.0,2.0,1.0256
2020-11-14,Amador,California,6005.0,396,16.0,294.0,37306.0,12967.0,64.1,30.3,Amador County,3.0,,7.0,7.0,1.0,0.0,0.0,2.0,1.3431
2020-11-14,Butte,California,6007.0,3402,56.0,294.0,225207.0,53616.0,134.4,58.6,Butte County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1708
2020-11-14,Calaveras,California,6009.0,390,21.0,294.0,45057.0,15872.0,44.7,27.4,Calaveras County,1.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.2837
2020-11-14,Colusa,California,6011.0,599,6.0,294.0,21479.0,4027.0,18.6,6.9,Colusa County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.2422
2020-11-14,Contra Costa,California,6013.0,20799,253.0,294.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,4.0,,8.0,10.0,8.0,0.0,0.0,5.0,1.1641
2020-11-14,Del Norte,California,6015.0,220,1.0,294.0,27442.0,6262.0,28.4,11.1,Del Norte County,2.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.2287
2020-11-14,El Dorado,California,6017.0,1611,4.0,294.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.1757
2020-11-14,Fresno,California,6019.0,33809,460.0,294.0,971616.0,157757.0,156.2,53.0,Fresno County,3.0,,3.0,7.0,8.0,0.0,0.0,2.0,1.2483
2020-11-14,Glenn,California,6021.0,755,6.0,294.0,27935.0,6019.0,21.4,8.2,Glenn County,3.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.1743
2020-11-14,Humboldt,California,6023.0,658,10.0,294.0,135490.0,31200.0,37.7,17.3,Humboldt County,1.0,,0.0,9.0,9.0,0.0,0.0,4.0,1.2105
2020-11-14,Imperial,California,6025.0,13846,347.0,294.0,179957.0,30768.0,41.8,13.4,Imperial County,4.0,,0.0,9.0,5.0,0.0,0.0,7.0,1.1799
2020-11-14,Inyo,California,6027.0,262,16.0,294.0,18195.0,5588.0,1.8,0.9,Inyo County,2.0,,0.0,9.0,8.0,0.0,0.0,2.0,1.2561
2020-11-14,Kern,California,6029.0,36470,432.0,294.0,878744.0,130831.0,103.3,35.0,Kern County,3.0,,0.0,7.0,1.0,5.0,0.0,2.0,1.1648
2020-11-14,Kings,California,6031.0,9434,87.0,294.0,150183.0,20569.0,110.1,31.6,Kings County,3.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.154
2020-11-14,Lake,California,6033.0,770,17.0,294.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,2.0,1.2222
2020-11-14,Lassen,California,6035.0,1135,1.0,294.0,31470.0,5929.0,7.7,2.8,Lassen County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.2355
2020-11-14,Los Angeles,California,6037.0,336630,7266.0,294.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,6.0,,9.0,9.0,10.0,3.0,0.0,4.0,1.1728
2020-11-14,Madera,California,6039.0,5426,76.0,294.0,154440.0,28392.0,70.6,23.0,Madera County,4.0,,4.0,7.0,9.0,0.0,0.0,3.0,1.237
2020-11-14,Marin,California,6041.0,7358,127.0,294.0,260814.0,72684.0,485.1,213.7,Marin County,2.0,,8.0,10.0,6.0,0.0,0.0,2.0,1.2331
2020-11-14,Mariposa,California,6043.0,91,2.0,294.0,17658.0,6311.0,12.6,7.0,Mariposa County,1.0,,7.0,7.0,8.0,0.0,0.0,2.0,1.2537
2020-11-14,Mendocino,California,6045.0,1288,22.0,294.0,87497.0,24313.0,25.1,11.5,Mendocino County,3.0,,0.0,8.0,9.0,0.0,0.0,5.0,1.2178
2020-11-14,Merced,California,6047.0,10374,169.0,294.0,267390.0,40383.0,132.2,43.3,Merced County,3.0,,6.0,9.0,1.0,0.0,0.0,2.0,1.1788
2020-11-14,Modoc,California,6049.0,63,0.0,294.0,9017.0,3106.0,2.5,1.3,Modoc County,2.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.1244
2020-11-14,Mono,California,6051.0,472,2.0,294.0,14058.0,2723.0,4.7,4.6,Mono County,2.0,,7.0,8.0,8.0,0.0,0.0,7.0,1.1426
2020-11-14,Monterey,California,6053.0,12769,108.0,294.0,433168.0,76257.0,126.5,42.4,Monterey County,4.0,,0.0,10.0,0.0,0.0,0.0,3.0,1.1341
2020-11-14,Napa,California,6055.0,2441,17.0,294.0,141005.0,33686.0,182.4,73.2,Napa County,3.0,,2.0,10.0,9.0,0.0,0.0,2.0,1.1621
2020-11-14,Nevada,California,6057.0,822,9.0,294.0,98838.0,33612.0,103.1,54.9,Nevada County,2.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.2144
2020-11-14,Orange,California,6059.0,66778,1524.0,294.0,3155816.0,598030.0,3807.7,1326.8,Orange County,3.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.1891
2020-11-14,Placer,California,6061.0,5134,63.0,294.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,2.0,1.1872
2020-11-14,Plumas,California,6063.0,125,0.0,294.0,18724.0,6935.0,7.8,6.1,Plumas County,2.0,,0.0,7.0,6.0,0.0,0.0,2.0,1.1697
2020-11-14,Riverside,California,6065.0,74180,1367.0,294.0,2355002.0,437180.0,303.8,111.1,Riverside County,4.0,,6.0,7.0,2.0,5.0,0.0,3.0,1.1849
2020-11-14,Sacramento,California,6067.0,29836,520.0,294.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,4.0,,0.0,7.0,1.0,0.0,0.0,3.0,1.1514
2020-11-14,San Benito,California,6069.0,1593,15.0,294.0,58671.0,10074.0,39.8,12.9,San Benito County,3.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1748
2020-11-14,San Bernardino,California,6071.0,73915,1097.0,294.0,2121220.0,330448.0,101.5,34.9,San Bernardino County,4.0,,1.0,7.0,2.0,5.0,0.0,3.0,1.1696
2020-11-14,San Diego,California,6073.0,63744,926.0,294.0,3283665.0,604412.0,735.8,276.9,San Diego County,4.0,,2.0,9.0,10.0,5.0,0.0,3.0,1.0839
2020-11-14,San Francisco,California,6075.0,13519,155.0,294.0,864263.0,179193.0,17179.2,8041.8,San Francisco County,4.0,,4.0,9.0,9.0,1.0,0.0,6.0,1.1687
2020-11-14,San Joaquin,California,6077.0,23517,501.0,294.0,724153.0,123774.0,492.6,168.0,San Joaquin County,3.0,,0.0,7.0,3.0,0.0,0.0,2.0,1.2257
2020-11-14,San Luis Obispo,California,6079.0,5038,33.0,294.0,280119.0,70097.0,81.7,35.6,San Luis Obispo County,3.0,,8.0,7.0,0.0,0.0,0.0,2.0,1.1634
2020-11-14,San Mateo,California,6081.0,12465,168.0,294.0,763450.0,161619.0,1602.2,604.4,San Mateo County,2.0,,8.0,10.0,8.0,0.0,0.0,2.0,1.1651
2020-11-14,Santa Barbara,California,6083.0,10415,131.0,294.0,442996.0,86816.0,155.0,55.9,Santa Barbara County,3.0,,0.0,9.0,0.0,0.0,10.0,9.0,1.1944
2020-11-14,Santa Clara,California,6085.0,27977,445.0,294.0,1911226.0,338720.0,1381.0,489.8,Santa Clara County,2.0,,7.0,10.0,0.0,0.0,0.0,2.0,1.1543
2020-11-14,Santa Cruz,California,6087.0,3356,26.0,294.0,273263.0,57232.0,589.4,234.7,Santa Cruz County,3.0,,7.0,10.0,8.0,0.0,0.0,2.0,1.1944
2020-11-14,Shasta,California,6089.0,2983,36.0,294.0,178919.0,47900.0,46.9,20.5,Shasta County,4.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.12
2020-11-14,Sierra,California,6091.0,11,0.0,294.0,2885.0,986.0,3.4,2.4,Sierra County,1.0,,0.0,9.0,6.0,0.0,0.0,2.0,1.2259
2020-11-14,Siskiyou,California,6093.0,372,1.0,294.0,43530.0,14018.0,7.2,3.8,Siskiyou County,2.0,,0.0,7.0,9.0,0.0,0.0,2.0,1.1237
2020-11-14,Solano,California,6095.0,8734,79.0,294.0,434981.0,90069.0,503.0,185.8,Solano County,3.0,,2.0,7.0,8.0,0.0,0.0,2.0,1.1701
2020-11-14,Sonoma,California,6097.0,10845,149.0,294.0,500943.0,124291.0,307.1,129.8,Sonoma County,4.0,,0.0,10.0,8.0,0.0,0.0,3.0,1.1551
2020-11-14,Stanislaus,California,6099.0,20134,411.0,294.0,535684.0,92698.0,344.2,120.1,Stanislaus County,3.0,,0.0,7.0,9.0,0.0,0.0,2.0,1.1835
2020-11-14,Sutter,California,6101.0,2185,12.0,294.0,95583.0,19219.0,157.3,56.2,Sutter County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.2069
2020-11-14,Tehama,California,6103.0,1167,19.0,294.0,63247.0,15876.0,21.5,9.1,Tehama County,4.0,,0.0,7.0,0.0,0.0,0.0,3.0,1.1749
2020-11-14,Trinity,California,6105.0,65,0.0,294.0,13037.0,4734.0,4.3,2.7,Trinity County,2.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.1091
2020-11-14,Tulare,California,6107.0,18896,300.0,294.0,458809.0,69266.0,91.7,29.4,Tulare County,4.0,,6.0,7.0,2.0,1.0,0.0,3.0,1.1964
2020-11-14,Tuolumne,California,6109.0,467,8.0,294.0,53899.0,17942.0,24.9,14.1,Tuolumne County,2.0,,7.0,7.0,9.0,0.0,0.0,2.0,1.1892
2020-11-14,Ventura,California,6111.0,16172,172.0,294.0,847834.0,167777.0,446.7,152.8,Ventura County,3.0,,2.0,7.0,1.0,0.0,0.0,2.0,1.1749
2020-11-14,Yolo,California,6113.0,3761,66.0,294.0,212605.0,34981.0,197.9,74.0,Yolo County,3.0,,0.0,10.0,8.0,0.0,0.0,7.0,1.1722
2020-11-14,Yuba,California,6115.0,1549,10.0,294.0,74644.0,12327.0,114.2,43.7,Yuba County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.1927
2020-11-15,Alameda,California,6001.0,25893,490.0,295.0,1629615.0,300276.0,2043.6,788.3,Alameda County,3.0,,2.0,7.0,8.0,0.0,0.0,2.0,1.1526
2020-11-15,Alpine,California,6003.0,12,0.0,295.0,1203.0,429.0,1.6,2.4,Alpine County,1.0,,0.0,7.0,2.0,0.0,0.0,2.0,1.0081
2020-11-15,Amador,California,6005.0,403,16.0,295.0,37306.0,12967.0,64.1,30.3,Amador County,3.0,,7.0,7.0,1.0,0.0,0.0,2.0,1.3384
2020-11-15,Butte,California,6007.0,3434,56.0,295.0,225207.0,53616.0,134.4,58.6,Butte County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1734
2020-11-15,Calaveras,California,6009.0,390,21.0,295.0,45057.0,15872.0,44.7,27.4,Calaveras County,1.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.2635
2020-11-15,Colusa,California,6011.0,601,6.0,295.0,21479.0,4027.0,18.6,6.9,Colusa County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.2362
2020-11-15,Contra Costa,California,6013.0,20975,253.0,295.0,1123678.0,231404.0,1465.2,559.1,Contra Costa County,4.0,,8.0,10.0,8.0,0.0,0.0,5.0,1.1593
2020-11-15,Del Norte,California,6015.0,220,1.0,295.0,27442.0,6262.0,28.4,11.1,Del Norte County,2.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.2242
2020-11-15,El Dorado,California,6017.0,1648,4.0,295.0,185015.0,49939.0,106.0,51.6,El Dorado County,3.0,,0.0,7.0,0.0,0.0,0.0,2.0,1.1747
2020-11-15,Fresno,California,6019.0,33969,460.0,295.0,971616.0,157757.0,156.2,53.0,Fresno County,3.0,,3.0,7.0,8.0,0.0,0.0,2.0,1.2449
2020-11-15,Glenn,California,6021.0,772,6.0,295.0,27935.0,6019.0,21.4,8.2,Glenn County,3.0,,6.0,7.0,1.0,0.0,0.0,2.0,1.1758
2020-11-15,Humboldt,California,6023.0,658,10.0,295.0,135490.0,31200.0,37.7,17.3,Humboldt County,1.0,,0.0,9.0,9.0,0.0,0.0,4.0,1.2019
2020-11-15,Imperial,California,6025.0,13932,347.0,295.0,179957.0,30768.0,41.8,13.4,Imperial County,4.0,,0.0,9.0,5.0,0.0,0.0,7.0,1.1789
2020-11-15,Inyo,California,6027.0,263,16.0,295.0,18195.0,5588.0,1.8,0.9,Inyo County,2.0,,0.0,9.0,8.0,0.0,0.0,2.0,1.2604
2020-11-15,Kern,California,6029.0,36618,432.0,295.0,878744.0,130831.0,103.3,35.0,Kern County,3.0,,0.0,7.0,1.0,5.0,0.0,2.0,1.165
2020-11-15,Kings,California,6031.0,9515,87.0,295.0,150183.0,20569.0,110.1,31.6,Kings County,3.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.1508
2020-11-15,Lake,California,6033.0,773,17.0,295.0,64095.0,19092.0,51.5,28.2,Lake County,3.0,,6.0,7.0,3.0,5.0,0.0,2.0,1.2148
2020-11-15,Lassen,California,6035.0,1135,1.0,295.0,31470.0,5929.0,7.7,2.8,Lassen County,2.0,,0.0,7.0,1.0,0.0,0.0,2.0,1.225
2020-11-15,Los Angeles,California,6037.0,339640,7269.0,295.0,10105722.0,1800341.0,2419.6,849.0,Los Angeles County,6.0,,9.0,9.0,10.0,3.0,0.0,4.0,1.1669
2020-11-15,Madera,California,6039.0,5426,76.0,295.0,154440.0,28392.0,70.6,23.0,Madera County,4.0,,4.0,7.0,9.0,0.0,0.0,3.0,1.2351
2020-11-15,Marin,California,6041.0,7378,127.0,295.0,260814.0,72684.0,485.1,213.7,Marin County,2.0,,8.0,10.0,6.0,0.0,0.0,2.0,1.2338
2020-11-15,Mariposa,California,6043.0,91,2.0,295.0,17658.0,6311.0,12.6,7.0,Mariposa County,1.0,,7.0,7.0,8.0,0.0,0.0,2.0,1.2416
2020-11-15,Mendocino,California,6045.0,1307,22.0,295.0,87497.0,24313.0,25.1,11.5,Mendocino County,3.0,,0.0,8.0,9.0,0.0,0.0,5.0,1.218
2020-11-15,Merced,California,6047.0,10374,169.0,295.0,267390.0,40383.0,132.2,43.3,Merced County,3.0,,6.0,9.0,1.0,0.0,0.0,2.0,1.1751
2020-11-15,Modoc,California,6049.0,64,0.0,295.0,9017.0,3106.0,2.5,1.3,Modoc County,2.0,,6.0,7.0,9.0,0.0,0.0,2.0,1.1198
2020-11-15,Mono,California,6051.0,472,2.0,295.0,14058.0,2723.0,4.7,4.6,Mono County,2.0,,7.0,8.0,8.0,0.0,0.0,7.0,1.1459
2020-11-15,Monterey,California,6053.0,13034,110.0,295.0,433168.0,76257.0,126.5,42.4,Monterey County,4.0,,0.0,10.0,0.0,0.0,0.0,3.0,1.1379
2020-11-15,Napa,California,6055.0,2474,17.0,295.0,141005.0,33686.0,182.4,73.2,Napa County,3.0,,2.0,10.0,9.0,0.0,0.0,2.0,1.1682
2020-11-15,Nevada,California,6057.0,835,9.0,295.0,98838.0,33612.0,103.1,54.9,Nevada County,2.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.217
2020-11-15,Orange,California,6059.0,67439,1526.0,295.0,3155816.0,598030.0,3807.7,1326.8,Orange County,3.0,,0.0,7.0,8.0,0.0,0.0,2.0,1.1928
2020-11-15,Placer,California,6061.0,5215,63.0,295.0,374985.0,92327.0,247.6,108.5,Placer County,3.0,,0.0,7.0,3.0,0.0,0.0,2.0,1.1869
2020-11-15,Plumas,California,6063.0,128,0.0,295.0,18724.0,6935.0,7.8,6.1,Plumas County,2.0,,0.0,7.0,6.0,0.0,0.0,2.0,1.1687
2020-11-15,Riverside,California,6065.0,74910,1367.0,295.0,2355002.0,437180.0,303.8,111.1,Riverside County,4.0,,6.0,7.0,2.0,5.0,0.0,3.0,1.1759
2020-11-15,Sacramento,California,6067.0,30297,520.0,295.0,1495400.0,279005.0,1470.8,576.3,Sacramento County,4.0,,0.0,7.0,1.0,0.0,0.0,3.0,1.1524
