county,date,Reff
Yuba,2020-04-08 00:00:00,0.9023
Yuba,2020-04-09 00:00:00,0.9012
Yuba,2020-04-10 00:00:00,0.9129
Yuba,2020-04-11 00:00:00,0.9213
Yuba,2020-04-12 00:00:00,0.9244
Yuba,2020-04-13 00:00:00,0.9347
Yuba,2020-04-14 00:00:00,0.9408
Yuba,2020-04-15 00:00:00,0.9493
Yuba,2020-04-16 00:00:00,0.9534
Yuba,2020-04-17 00:00:00,0.9599
Yuba,2020-04-18 00:00:00,0.9651
Yuba,2020-04-19 00:00:00,0.9664
Yuba,2020-04-20 00:00:00,0.9861
Yuba,2020-04-21 00:00:00,0.9876
Yuba,2020-04-22 00:00:00,0.9944
Yuba,2020-04-23 00:00:00,1.0063
Yuba,2020-04-24 00:00:00,1.0138
Yuba,2020-04-25 00:00:00,1.0174
Yuba,2020-04-26 00:00:00,1.0284
Yuba,2020-04-27 00:00:00,1.0326
Yuba,2020-04-28 00:00:00,1.0422
Yuba,2020-04-29 00:00:00,1.0436
Yuba,2020-04-30 00:00:00,1.0493
Yuba,2020-05-01 00:00:00,1.0564
Yuba,2020-05-02 00:00:00,1.0721
Yuba,2020-05-03 00:00:00,1.0710
Yuba,2020-05-04 00:00:00,1.0840
Yuba,2020-05-05 00:00:00,1.0892
Yuba,2020-05-06 00:00:00,1.0952
Yuba,2020-05-07 00:00:00,1.1091
Yuba,2020-05-08 00:00:00,1.1251
Yuba,2020-05-09 00:00:00,1.1326
Yuba,2020-05-10 00:00:00,1.1489
Yuba,2020-05-11 00:00:00,1.1578
Yuba,2020-05-12 00:00:00,1.1703
Yuba,2020-05-13 00:00:00,1.1920
Yuba,2020-05-14 00:00:00,1.2106
Yuba,2020-05-15 00:00:00,1.2167
Yuba,2020-05-16 00:00:00,1.2284
Yuba,2020-05-17 00:00:00,1.2452
Yuba,2020-05-18 00:00:00,1.2582
Yuba,2020-05-19 00:00:00,1.2661
Yuba,2020-05-20 00:00:00,1.2809
Yuba,2020-05-21 00:00:00,1.2985
Yuba,2020-05-22 00:00:00,1.3173
Yuba,2020-05-23 00:00:00,1.3363
Yuba,2020-05-24 00:00:00,1.3510
Yuba,2020-05-25 00:00:00,1.3667
Yuba,2020-05-26 00:00:00,1.3868
Yuba,2020-05-27 00:00:00,1.4040
Yuba,2020-05-28 00:00:00,1.4303
Yuba,2020-05-29 00:00:00,1.4426
Yuba,2020-05-30 00:00:00,1.4641
Yuba,2020-05-31 00:00:00,1.4732
Yuba,2020-06-01 00:00:00,1.4814
Yuba,2020-06-02 00:00:00,1.4923
Yuba,2020-06-03 00:00:00,1.4996
Yuba,2020-06-04 00:00:00,1.5110
Yuba,2020-06-05 00:00:00,1.5254
Yuba,2020-06-06 00:00:00,1.5371
Yuba,2020-06-07 00:00:00,1.5326
Yuba,2020-06-08 00:00:00,1.5361
Yuba,2020-06-09 00:00:00,1.5449
Yuba,2020-06-10 00:00:00,1.5447
Yuba,2020-06-11 00:00:00,1.5471
Yuba,2020-06-12 00:00:00,1.5450
Yuba,2020-06-13 00:00:00,1.5390
Yuba,2020-06-14 00:00:00,1.5314
Yuba,2020-06-15 00:00:00,1.5190
Yuba,2020-06-16 00:00:00,1.5064
Yuba,2020-06-17 00:00:00,1.4975
Yuba,2020-06-18 00:00:00,1.4761
Yuba,2020-06-19 00:00:00,1.4583
Yuba,2020-06-20 00:00:00,1.4387
Yuba,2020-06-21 00:00:00,1.4195
Yuba,2020-06-22 00:00:00,1.3980
Yuba,2020-06-23 00:00:00,1.3790
Yuba,2020-06-24 00:00:00,1.3603
Yuba,2020-06-25 00:00:00,1.3420
Yuba,2020-06-26 00:00:00,1.3192
Yuba,2020-06-27 00:00:00,1.2967
Yuba,2020-06-28 00:00:00,1.2733
Yuba,2020-06-29 00:00:00,1.2605
Yuba,2020-06-30 00:00:00,1.2378
Yuba,2020-07-01 00:00:00,1.2259
Yuba,2020-07-02 00:00:00,1.2090
Yuba,2020-07-03 00:00:00,1.1924
Yuba,2020-07-04 00:00:00,1.1752
Yuba,2020-07-05 00:00:00,1.1599
Yuba,2020-07-06 00:00:00,1.1426
Yuba,2020-07-07 00:00:00,1.1281
Yuba,2020-07-08 00:00:00,1.1158
Yuba,2020-07-09 00:00:00,1.1011
Yuba,2020-07-10 00:00:00,1.0851
Yuba,2020-07-11 00:00:00,1.0785
Yuba,2020-07-12 00:00:00,1.0623
Yuba,2020-07-13 00:00:00,1.0503
Yuba,2020-07-14 00:00:00,1.0381
Yuba,2020-07-15 00:00:00,1.0215
Yuba,2020-07-16 00:00:00,1.0132
Yuba,2020-07-17 00:00:00,0.9970
Yuba,2020-07-18 00:00:00,0.9829
Yuba,2020-07-19 00:00:00,0.9746
Yuba,2020-07-20 00:00:00,0.9624
Yuba,2020-07-21 00:00:00,0.9495
Yuba,2020-07-22 00:00:00,0.9447
Yuba,2020-07-23 00:00:00,0.9390
Yuba,2020-07-24 00:00:00,0.9309
Yuba,2020-07-25 00:00:00,0.9197
Yuba,2020-07-26 00:00:00,0.9143
Yuba,2020-07-27 00:00:00,0.9060
Yuba,2020-07-28 00:00:00,0.8991
Yuba,2020-07-29 00:00:00,0.8896
Yuba,2020-07-30 00:00:00,0.8828
Yuba,2020-07-31 00:00:00,0.8865
Yuba,2020-08-01 00:00:00,0.8825
Yuba,2020-08-02 00:00:00,0.8784
Yuba,2020-08-03 00:00:00,0.8729
Yuba,2020-08-04 00:00:00,0.8743
Yuba,2020-08-05 00:00:00,0.8685
Yuba,2020-08-06 00:00:00,0.8672
Yuba,2020-08-07 00:00:00,0.8611
Yuba,2020-08-08 00:00:00,0.8617
Yuba,2020-08-09 00:00:00,0.8611
Yuba,2020-08-10 00:00:00,0.8579
Yuba,2020-08-11 00:00:00,0.8560
Yuba,2020-08-12 00:00:00,0.8584
Yuba,2020-08-13 00:00:00,0.8635
Yuba,2020-08-14 00:00:00,0.8550
Yuba,2020-08-15 00:00:00,0.8545
Yuba,2020-08-16 00:00:00,0.8548
Yuba,2020-08-17 00:00:00,0.8540
Yuba,2020-08-18 00:00:00,0.8545
Yuba,2020-08-19 00:00:00,0.8611
Yuba,2020-08-20 00:00:00,0.8607
Yuba,2020-08-21 00:00:00,0.8594
Yuba,2020-08-22 00:00:00,0.8626
Yuba,2020-08-23 00:00:00,0.8641
Yuba,2020-08-24 00:00:00,0.8661
Yuba,2020-08-25 00:00:00,0.8660
Yuba,2020-08-26 00:00:00,0.8666
Yuba,2020-08-27 00:00:00,0.8701
Yuba,2020-08-28 00:00:00,0.8711
Yuba,2020-08-29 00:00:00,0.8748
Yuba,2020-08-30 00:00:00,0.8797
Yuba,2020-08-31 00:00:00,0.8761
Yuba,2020-09-01 00:00:00,0.8803
Yuba,2020-09-02 00:00:00,0.8795
Yuba,2020-09-03 00:00:00,0.8889
Yuba,2020-09-04 00:00:00,0.8852
Yuba,2020-09-05 00:00:00,0.8925
Yuba,2020-09-06 00:00:00,0.8961
Yuba,2020-09-07 00:00:00,0.9007
Yuba,2020-09-08 00:00:00,0.9024
Yuba,2020-09-09 00:00:00,0.9100
Yuba,2020-09-10 00:00:00,0.9095
Yuba,2020-09-11 00:00:00,0.9188
Yuba,2020-09-12 00:00:00,0.9251
Yuba,2020-09-13 00:00:00,0.9261
Yuba,2020-09-14 00:00:00,0.9288
Yuba,2020-09-15 00:00:00,0.9365
Yuba,2020-09-16 00:00:00,0.9436
Yuba,2020-09-17 00:00:00,0.9481
Yuba,2020-09-18 00:00:00,0.9511
Yuba,2020-09-19 00:00:00,0.9552
Yuba,2020-09-20 00:00:00,0.9582
Yuba,2020-09-21 00:00:00,0.9683
Yuba,2020-09-22 00:00:00,0.9798
Yuba,2020-09-23 00:00:00,0.9851
Yuba,2020-09-24 00:00:00,0.9940
Yuba,2020-09-25 00:00:00,0.9949
Yuba,2020-09-26 00:00:00,0.9986
Yuba,2020-09-27 00:00:00,1.0130
Yuba,2020-09-28 00:00:00,1.0208
Yuba,2020-09-29 00:00:00,1.0253
Yuba,2020-09-30 00:00:00,1.0393
Yuba,2020-10-01 00:00:00,1.0388
Yuba,2020-10-02 00:00:00,1.0556
Yuba,2020-10-03 00:00:00,1.0551
Yuba,2020-10-04 00:00:00,1.0668
Yuba,2020-10-05 00:00:00,1.0779
Yuba,2020-10-06 00:00:00,1.0909
Yuba,2020-10-07 00:00:00,1.0988
Yuba,2020-10-08 00:00:00,1.1135
Yuba,2020-10-09 00:00:00,1.1189
Yuba,2020-10-10 00:00:00,1.1263
Yuba,2020-10-11 00:00:00,1.1369
Yuba,2020-10-12 00:00:00,1.1534
Yuba,2020-10-13 00:00:00,1.1603
Yuba,2020-10-14 00:00:00,1.1696
Yuba,2020-10-15 00:00:00,1.1774
Yuba,2020-10-16 00:00:00,1.1906
Yuba,2020-10-17 00:00:00,1.2005
Yuba,2020-10-18 00:00:00,1.2028
Yuba,2020-10-19 00:00:00,1.2152
Yuba,2020-10-20 00:00:00,1.2114
Yuba,2020-10-21 00:00:00,1.2235
Yuba,2020-10-22 00:00:00,1.2309
Yuba,2020-10-23 00:00:00,1.2309
Yuba,2020-10-24 00:00:00,1.2436
Yuba,2020-10-25 00:00:00,1.2416
Yuba,2020-10-26 00:00:00,1.2460
Yuba,2020-10-27 00:00:00,1.2451
Yuba,2020-10-28 00:00:00,1.2419
Yuba,2020-10-29 00:00:00,1.2501
Yuba,2020-10-30 00:00:00,1.2470
Yuba,2020-10-31 00:00:00,1.2467
Yuba,2020-11-01 00:00:00,1.2524
Yuba,2020-11-02 00:00:00,1.2468
Yuba,2020-11-03 00:00:00,1.2456
Yuba,2020-11-04 00:00:00,1.2446
Yuba,2020-11-05 00:00:00,1.2337
Yuba,2020-11-06 00:00:00,1.2315
Yuba,2020-11-07 00:00:00,1.2231
Yuba,2020-11-08 00:00:00,1.2208
Yuba,2020-11-09 00:00:00,1.2140
Yuba,2020-11-10 00:00:00,1.2073
Yuba,2020-11-11 00:00:00,1.2056
Yuba,2020-11-12 00:00:00,1.2045
Yuba,2020-11-13 00:00:00,1.2010
Yuba,2020-11-14 00:00:00,1.1927
Yuba,2020-11-15 00:00:00,1.1858
Yuba,2020-11-16 00:00:00,1.1787
Yuba,2020-11-17 00:00:00,1.1786
Yuba,2020-11-18 00:00:00,1.1677
Yuba,2020-11-19 00:00:00,1.1654
Yuba,2020-11-20 00:00:00,1.1559
Yuba,2020-11-21 00:00:00,1.1526
Yuba,2020-11-22 00:00:00,1.1395
Yuba,2020-11-23 00:00:00,1.1357
Yuba,2020-11-24 00:00:00,1.1207
Yuba,2020-11-25 00:00:00,1.1122
Yuba,2020-11-26 00:00:00,1.1029
Yuba,2020-11-27 00:00:00,1.0998
Yuba,2020-11-28 00:00:00,1.0938
Yuba,2020-11-29 00:00:00,1.0851
Yuba,2020-11-30 00:00:00,1.0728
Yuba,2020-12-01 00:00:00,1.0740
Yuba,2020-12-02 00:00:00,1.0622
Yuba,2020-12-03 00:00:00,1.0592
Yuba,2020-12-04 00:00:00,1.0505
Yuba,2020-12-05 00:00:00,1.0436
Yuba,2020-12-06 00:00:00,1.0453
Yuba,2020-12-07 00:00:00,1.0362
Yuba,2020-12-08 00:00:00,1.0315
Yuba,2020-12-09 00:00:00,1.0291
Yuba,2020-12-10 00:00:00,1.0271
Yuba,2020-12-11 00:00:00,1.0249
Yuba,2020-12-12 00:00:00,1.0253
Yuba,2020-12-13 00:00:00,1.0229
Yuba,2020-12-14 00:00:00,1.0201
Yuba,2020-12-15 00:00:00,1.0200
Yuba,2020-12-16 00:00:00,1.0195
Yuba,2020-12-17 00:00:00,1.0188
Yuba,2020-12-18 00:00:00,1.0201
Yuba,2020-12-19 00:00:00,1.0225
Yuba,2020-12-20 00:00:00,1.0218
Yuba,2020-12-21 00:00:00,1.0226
Yuba,2020-12-22 00:00:00,1.0253
Yuba,2020-12-23 00:00:00,1.0276
Yuba,2020-12-24 00:00:00,1.0249
Yuba,2020-12-25 00:00:00,1.0228
Yuba,2020-12-26 00:00:00,1.0172
Yuba,2020-12-27 00:00:00,1.0267
Yuba,2020-12-28 00:00:00,1.0202
Yuba,2020-12-29 00:00:00,1.0212
Yuba,2020-12-30 00:00:00,1.0209
Yuba,2020-12-31 00:00:00,1.0187
Yuba,2021-01-01 00:00:00,1.0235
Yuba,2021-01-02 00:00:00,1.0328
Yuba,2021-01-03 00:00:00,1.0223
Yuba,2021-01-04 00:00:00,1.0223
Yuba,2021-01-05 00:00:00,1.0205
Yuba,2021-01-06 00:00:00,1.0250
Yuba,2021-01-07 00:00:00,1.0288
Yuba,2021-01-08 00:00:00,1.0360
Yuba,2021-01-09 00:00:00,1.0371
Yuba,2021-01-10 00:00:00,1.0360
Yuba,2021-01-11 00:00:00,1.0358
Calaveras,2020-03-14 00:00:00,0.8295
Calaveras,2020-03-15 00:00:00,0.8336
Calaveras,2020-03-16 00:00:00,0.8409
Calaveras,2020-03-17 00:00:00,0.8392
Calaveras,2020-03-18 00:00:00,0.8361
Calaveras,2020-03-19 00:00:00,0.8385
Calaveras,2020-03-20 00:00:00,0.8416
Calaveras,2020-03-21 00:00:00,0.8418
Calaveras,2020-03-22 00:00:00,0.8368
Calaveras,2020-03-23 00:00:00,0.8395
Calaveras,2020-03-24 00:00:00,0.8396
Calaveras,2020-03-25 00:00:00,0.8389
Calaveras,2020-03-26 00:00:00,0.8356
Calaveras,2020-03-27 00:00:00,0.8456
Calaveras,2020-03-28 00:00:00,0.8455
Calaveras,2020-03-29 00:00:00,0.8462
Calaveras,2020-03-30 00:00:00,0.8434
Calaveras,2020-03-31 00:00:00,0.8452
Calaveras,2020-04-01 00:00:00,0.8411
Calaveras,2020-04-02 00:00:00,0.8456
Calaveras,2020-04-03 00:00:00,0.8490
Calaveras,2020-04-04 00:00:00,0.8492
Calaveras,2020-04-05 00:00:00,0.8573
Calaveras,2020-04-06 00:00:00,0.8604
Calaveras,2020-04-07 00:00:00,0.8622
Calaveras,2020-04-08 00:00:00,0.8650
Calaveras,2020-04-09 00:00:00,0.8692
Calaveras,2020-04-10 00:00:00,0.8757
Calaveras,2020-04-11 00:00:00,0.8829
Calaveras,2020-04-12 00:00:00,0.8894
Calaveras,2020-04-13 00:00:00,0.8960
Calaveras,2020-04-14 00:00:00,0.9056
Calaveras,2020-04-15 00:00:00,0.9113
Calaveras,2020-04-16 00:00:00,0.9199
Calaveras,2020-04-17 00:00:00,0.9283
Calaveras,2020-04-18 00:00:00,0.9374
Calaveras,2020-04-19 00:00:00,0.9453
Calaveras,2020-04-20 00:00:00,0.9626
Calaveras,2020-04-21 00:00:00,0.9706
Calaveras,2020-04-22 00:00:00,0.9789
Calaveras,2020-04-23 00:00:00,0.9964
Calaveras,2020-04-24 00:00:00,1.0080
Calaveras,2020-04-25 00:00:00,1.0218
Calaveras,2020-04-26 00:00:00,1.0286
Calaveras,2020-04-27 00:00:00,1.0452
Calaveras,2020-04-28 00:00:00,1.0521
Calaveras,2020-04-29 00:00:00,1.0699
Calaveras,2020-04-30 00:00:00,1.0810
Calaveras,2020-05-01 00:00:00,1.0978
Calaveras,2020-05-02 00:00:00,1.1089
Calaveras,2020-05-03 00:00:00,1.1202
Calaveras,2020-05-04 00:00:00,1.1261
Calaveras,2020-05-05 00:00:00,1.1471
Calaveras,2020-05-06 00:00:00,1.1642
Calaveras,2020-05-07 00:00:00,1.1762
Calaveras,2020-05-08 00:00:00,1.1843
Calaveras,2020-05-09 00:00:00,1.1949
Calaveras,2020-05-10 00:00:00,1.2067
Calaveras,2020-05-11 00:00:00,1.2130
Calaveras,2020-05-12 00:00:00,1.2176
Calaveras,2020-05-13 00:00:00,1.2343
Calaveras,2020-05-14 00:00:00,1.2399
Calaveras,2020-05-15 00:00:00,1.2474
Calaveras,2020-05-16 00:00:00,1.2570
Calaveras,2020-05-17 00:00:00,1.2635
Calaveras,2020-05-18 00:00:00,1.2717
Calaveras,2020-05-19 00:00:00,1.2764
Calaveras,2020-05-20 00:00:00,1.2816
Calaveras,2020-05-21 00:00:00,1.2845
Calaveras,2020-05-22 00:00:00,1.2784
Calaveras,2020-05-23 00:00:00,1.2876
Calaveras,2020-05-24 00:00:00,1.2871
Calaveras,2020-05-25 00:00:00,1.2877
Calaveras,2020-05-26 00:00:00,1.2862
Calaveras,2020-05-27 00:00:00,1.2887
Calaveras,2020-05-28 00:00:00,1.2764
Calaveras,2020-05-29 00:00:00,1.2763
Calaveras,2020-05-30 00:00:00,1.2738
Calaveras,2020-05-31 00:00:00,1.2694
Calaveras,2020-06-01 00:00:00,1.2731
Calaveras,2020-06-02 00:00:00,1.2702
Calaveras,2020-06-03 00:00:00,1.2587
Calaveras,2020-06-04 00:00:00,1.2541
Calaveras,2020-06-05 00:00:00,1.2461
Calaveras,2020-06-06 00:00:00,1.2419
Calaveras,2020-06-07 00:00:00,1.2412
Calaveras,2020-06-08 00:00:00,1.2383
Calaveras,2020-06-09 00:00:00,1.2405
Calaveras,2020-06-10 00:00:00,1.2327
Calaveras,2020-06-11 00:00:00,1.2240
Calaveras,2020-06-12 00:00:00,1.2223
Calaveras,2020-06-13 00:00:00,1.2192
Calaveras,2020-06-14 00:00:00,1.2085
Calaveras,2020-06-15 00:00:00,1.2040
Calaveras,2020-06-16 00:00:00,1.1952
Calaveras,2020-06-17 00:00:00,1.1807
Calaveras,2020-06-18 00:00:00,1.1717
Calaveras,2020-06-19 00:00:00,1.1581
Calaveras,2020-06-20 00:00:00,1.1461
Calaveras,2020-06-21 00:00:00,1.1390
Calaveras,2020-06-22 00:00:00,1.1311
Calaveras,2020-06-23 00:00:00,1.1233
Calaveras,2020-06-24 00:00:00,1.1106
Calaveras,2020-06-25 00:00:00,1.0980
Calaveras,2020-06-26 00:00:00,1.0836
Calaveras,2020-06-27 00:00:00,1.0743
Calaveras,2020-06-28 00:00:00,1.0647
Calaveras,2020-06-29 00:00:00,1.0588
Calaveras,2020-06-30 00:00:00,1.0516
Calaveras,2020-07-01 00:00:00,1.0466
Calaveras,2020-07-02 00:00:00,1.0375
Calaveras,2020-07-03 00:00:00,1.0340
Calaveras,2020-07-04 00:00:00,1.0241
Calaveras,2020-07-05 00:00:00,1.0192
Calaveras,2020-07-06 00:00:00,1.0064
Calaveras,2020-07-07 00:00:00,0.9989
Calaveras,2020-07-08 00:00:00,0.9908
Calaveras,2020-07-09 00:00:00,0.9851
Calaveras,2020-07-10 00:00:00,0.9816
Calaveras,2020-07-11 00:00:00,0.9825
Calaveras,2020-07-12 00:00:00,0.9787
Calaveras,2020-07-13 00:00:00,0.9796
Calaveras,2020-07-14 00:00:00,0.9750
Calaveras,2020-07-15 00:00:00,0.9748
Calaveras,2020-07-16 00:00:00,0.9777
Calaveras,2020-07-17 00:00:00,0.9732
Calaveras,2020-07-18 00:00:00,0.9735
Calaveras,2020-07-19 00:00:00,0.9679
Calaveras,2020-07-20 00:00:00,0.9723
Calaveras,2020-07-21 00:00:00,0.9680
Calaveras,2020-07-22 00:00:00,0.9684
Calaveras,2020-07-23 00:00:00,0.9689
Calaveras,2020-07-24 00:00:00,0.9645
Calaveras,2020-07-25 00:00:00,0.9726
Calaveras,2020-07-26 00:00:00,0.9758
Calaveras,2020-07-27 00:00:00,0.9734
Calaveras,2020-07-28 00:00:00,0.9709
Calaveras,2020-07-29 00:00:00,0.9728
Calaveras,2020-07-30 00:00:00,0.9686
Calaveras,2020-07-31 00:00:00,0.9688
Calaveras,2020-08-01 00:00:00,0.9664
Calaveras,2020-08-02 00:00:00,0.9642
Calaveras,2020-08-03 00:00:00,0.9644
Calaveras,2020-08-04 00:00:00,0.9600
Calaveras,2020-08-05 00:00:00,0.9585
Calaveras,2020-08-06 00:00:00,0.9559
Calaveras,2020-08-07 00:00:00,0.9529
Calaveras,2020-08-08 00:00:00,0.9447
Calaveras,2020-08-09 00:00:00,0.9453
Calaveras,2020-08-10 00:00:00,0.9433
Calaveras,2020-08-11 00:00:00,0.9432
Calaveras,2020-08-12 00:00:00,0.9299
Calaveras,2020-08-13 00:00:00,0.9289
Calaveras,2020-08-14 00:00:00,0.9230
Calaveras,2020-08-15 00:00:00,0.9169
Calaveras,2020-08-16 00:00:00,0.9129
Calaveras,2020-08-17 00:00:00,0.9080
Calaveras,2020-08-18 00:00:00,0.9066
Calaveras,2020-08-19 00:00:00,0.9012
Calaveras,2020-08-20 00:00:00,0.8996
Calaveras,2020-08-21 00:00:00,0.8954
Calaveras,2020-08-22 00:00:00,0.8913
Calaveras,2020-08-23 00:00:00,0.8886
Calaveras,2020-08-24 00:00:00,0.8810
Calaveras,2020-08-25 00:00:00,0.8805
Calaveras,2020-08-26 00:00:00,0.8761
Calaveras,2020-08-27 00:00:00,0.8788
Calaveras,2020-08-28 00:00:00,0.8716
Calaveras,2020-08-29 00:00:00,0.8703
Calaveras,2020-08-30 00:00:00,0.8680
Calaveras,2020-08-31 00:00:00,0.8705
Calaveras,2020-09-01 00:00:00,0.8686
Calaveras,2020-09-02 00:00:00,0.8742
Calaveras,2020-09-03 00:00:00,0.8739
Calaveras,2020-09-04 00:00:00,0.8729
Calaveras,2020-09-05 00:00:00,0.8738
Calaveras,2020-09-06 00:00:00,0.8759
Calaveras,2020-09-07 00:00:00,0.8792
Calaveras,2020-09-08 00:00:00,0.8799
Calaveras,2020-09-09 00:00:00,0.8841
Calaveras,2020-09-10 00:00:00,0.8958
Calaveras,2020-09-11 00:00:00,0.8909
Calaveras,2020-09-12 00:00:00,0.8994
Calaveras,2020-09-13 00:00:00,0.9029
Calaveras,2020-09-14 00:00:00,0.9098
Calaveras,2020-09-15 00:00:00,0.9167
Calaveras,2020-09-16 00:00:00,0.9240
Calaveras,2020-09-17 00:00:00,0.9291
Calaveras,2020-09-18 00:00:00,0.9338
Calaveras,2020-09-19 00:00:00,0.9405
Calaveras,2020-09-20 00:00:00,0.9467
Calaveras,2020-09-21 00:00:00,0.9531
Calaveras,2020-09-22 00:00:00,0.9543
Calaveras,2020-09-23 00:00:00,0.9637
Calaveras,2020-09-24 00:00:00,0.9726
Calaveras,2020-09-25 00:00:00,0.9830
Calaveras,2020-09-26 00:00:00,0.9929
Calaveras,2020-09-27 00:00:00,1.0068
Calaveras,2020-09-28 00:00:00,1.0133
Calaveras,2020-09-29 00:00:00,1.0266
Calaveras,2020-09-30 00:00:00,1.0341
Calaveras,2020-10-01 00:00:00,1.0468
Calaveras,2020-10-02 00:00:00,1.0547
Calaveras,2020-10-03 00:00:00,1.0706
Calaveras,2020-10-04 00:00:00,1.0815
Calaveras,2020-10-05 00:00:00,1.0897
Calaveras,2020-10-06 00:00:00,1.1009
Calaveras,2020-10-07 00:00:00,1.1077
Calaveras,2020-10-08 00:00:00,1.1130
Calaveras,2020-10-09 00:00:00,1.1271
Calaveras,2020-10-10 00:00:00,1.1357
Calaveras,2020-10-11 00:00:00,1.1527
Calaveras,2020-10-12 00:00:00,1.1624
Calaveras,2020-10-13 00:00:00,1.1777
Calaveras,2020-10-14 00:00:00,1.1856
Calaveras,2020-10-15 00:00:00,1.1944
Calaveras,2020-10-16 00:00:00,1.2011
Calaveras,2020-10-17 00:00:00,1.2103
Calaveras,2020-10-18 00:00:00,1.2197
Calaveras,2020-10-19 00:00:00,1.2320
Calaveras,2020-10-20 00:00:00,1.2422
Calaveras,2020-10-21 00:00:00,1.2474
Calaveras,2020-10-22 00:00:00,1.2591
Calaveras,2020-10-23 00:00:00,1.2743
Calaveras,2020-10-24 00:00:00,1.2828
Calaveras,2020-10-25 00:00:00,1.2883
Calaveras,2020-10-26 00:00:00,1.2969
Calaveras,2020-10-27 00:00:00,1.3030
Calaveras,2020-10-28 00:00:00,1.3181
Calaveras,2020-10-29 00:00:00,1.3308
Calaveras,2020-10-30 00:00:00,1.3401
Calaveras,2020-10-31 00:00:00,1.3318
Calaveras,2020-11-01 00:00:00,1.3354
Calaveras,2020-11-02 00:00:00,1.3421
Calaveras,2020-11-03 00:00:00,1.3352
Calaveras,2020-11-04 00:00:00,1.3410
Calaveras,2020-11-05 00:00:00,1.3432
Calaveras,2020-11-06 00:00:00,1.3381
Calaveras,2020-11-07 00:00:00,1.3297
Calaveras,2020-11-08 00:00:00,1.3280
Calaveras,2020-11-09 00:00:00,1.3186
Calaveras,2020-11-10 00:00:00,1.3115
Calaveras,2020-11-11 00:00:00,1.3038
Calaveras,2020-11-12 00:00:00,1.2956
Calaveras,2020-11-13 00:00:00,1.2880
Calaveras,2020-11-14 00:00:00,1.2837
Calaveras,2020-11-15 00:00:00,1.2635
Calaveras,2020-11-16 00:00:00,1.2612
Calaveras,2020-11-17 00:00:00,1.2524
Calaveras,2020-11-18 00:00:00,1.2425
Calaveras,2020-11-19 00:00:00,1.2252
Calaveras,2020-11-20 00:00:00,1.2192
Calaveras,2020-11-21 00:00:00,1.2117
Calaveras,2020-11-22 00:00:00,1.2067
Calaveras,2020-11-23 00:00:00,1.1898
Calaveras,2020-11-24 00:00:00,1.1847
Calaveras,2020-11-25 00:00:00,1.1742
Calaveras,2020-11-26 00:00:00,1.1671
Calaveras,2020-11-27 00:00:00,1.1543
Calaveras,2020-11-28 00:00:00,1.1489
Calaveras,2020-11-29 00:00:00,1.1413
Calaveras,2020-11-30 00:00:00,1.1350
Calaveras,2020-12-01 00:00:00,1.1261
Calaveras,2020-12-02 00:00:00,1.1189
Calaveras,2020-12-03 00:00:00,1.1052
Calaveras,2020-12-04 00:00:00,1.1051
Calaveras,2020-12-05 00:00:00,1.0908
Calaveras,2020-12-06 00:00:00,1.0850
Calaveras,2020-12-07 00:00:00,1.0780
Calaveras,2020-12-08 00:00:00,1.0747
Calaveras,2020-12-09 00:00:00,1.0741
Calaveras,2020-12-10 00:00:00,1.0618
Calaveras,2020-12-11 00:00:00,1.0582
Calaveras,2020-12-12 00:00:00,1.0571
Calaveras,2020-12-13 00:00:00,1.0514
Calaveras,2020-12-14 00:00:00,1.0491
Calaveras,2020-12-15 00:00:00,1.0521
Calaveras,2020-12-16 00:00:00,1.0478
Calaveras,2020-12-17 00:00:00,1.0442
Calaveras,2020-12-18 00:00:00,1.0351
Calaveras,2020-12-19 00:00:00,1.0380
Calaveras,2020-12-20 00:00:00,1.0348
Calaveras,2020-12-21 00:00:00,1.0372
Calaveras,2020-12-22 00:00:00,1.0346
Calaveras,2020-12-23 00:00:00,1.0334
Calaveras,2020-12-24 00:00:00,1.0310
Calaveras,2020-12-25 00:00:00,1.0319
Calaveras,2020-12-26 00:00:00,1.0359
Calaveras,2020-12-27 00:00:00,1.0384
Calaveras,2020-12-28 00:00:00,1.0354
Calaveras,2020-12-29 00:00:00,1.0365
Calaveras,2020-12-30 00:00:00,1.0327
Calaveras,2020-12-31 00:00:00,1.0272
Calaveras,2021-01-01 00:00:00,1.0295
Calaveras,2021-01-02 00:00:00,1.0292
Calaveras,2021-01-03 00:00:00,1.0334
Calaveras,2021-01-04 00:00:00,1.0335
Calaveras,2021-01-05 00:00:00,1.0351
Calaveras,2021-01-06 00:00:00,1.0327
Calaveras,2021-01-07 00:00:00,1.0331
Calaveras,2021-01-08 00:00:00,1.0324
Calaveras,2021-01-09 00:00:00,1.0353
Calaveras,2021-01-10 00:00:00,1.0444
Calaveras,2021-01-11 00:00:00,1.0464
Merced,2020-03-14 00:00:00,1.0722
Merced,2020-03-15 00:00:00,1.0732
Merced,2020-03-16 00:00:00,1.0698
Merced,2020-03-17 00:00:00,1.0677
Merced,2020-03-18 00:00:00,1.0635
Merced,2020-03-19 00:00:00,1.0659
Merced,2020-03-20 00:00:00,1.0706
Merced,2020-03-21 00:00:00,1.0662
Merced,2020-03-22 00:00:00,1.0529
Merced,2020-03-23 00:00:00,1.0544
Merced,2020-03-24 00:00:00,1.0512
Merced,2020-03-25 00:00:00,1.0592
