county,date,log_popdens,log_case_rate,prev_rt,rt_trend,order_closure,del_order_closure,no_mon,output_target
Colusa,2020-12-18,1.270,0.00000,1.11560,-0.07170,6,0,0,-0.0070
Colusa,2020-12-25,1.270,0.00000,1.00670,-0.10890,6,0,0,0.0010
Kings,2020-05-01,2.042,0.00000,1.52320,-0.03290,6,0,0,-0.1499
Kings,2020-05-08,2.042,0.00000,1.39910,-0.12410,4,-2,0,-0.0379
Kings,2020-05-15,2.042,0.00000,1.24870,-0.15040,4,0,0,-0.0051
Kings,2020-05-22,2.042,0.00000,1.14130,-0.10740,2,-2,0,-0.0174
Kings,2020-05-29,2.042,0.00000,1.11000,-0.03130,0,-2,0,-0.0326
Kings,2020-06-05,2.042,0.00000,1.11080,0.00080,0,0,0,-0.0295
Kings,2020-06-12,2.042,0.00000,1.10500,-0.00580,0,0,0,-0.0219
Kings,2020-06-19,2.042,0.00000,1.08720,-0.01780,0,0,0,-0.0353
Kings,2020-06-26,2.042,0.00000,1.07340,-0.01380,0,0,0,-0.0584
Kings,2020-07-03,2.042,0.00000,1.06220,-0.01120,3,3,0,-0.0643
Kings,2020-07-10,2.042,0.00000,1.05720,-0.00500,4,1,0,-0.0437
Kings,2020-07-17,2.042,0.00000,1.02120,-0.03600,7,3,0,0.0157
Kings,2020-07-24,2.042,0.00000,0.99150,-0.02970,7,0,0,0.0384
Kings,2020-07-31,2.042,0.00000,0.95900,-0.03250,7,0,0,-0.0104
Kings,2020-08-07,2.042,0.00000,0.94460,-0.01440,7,0,0,-0.0593
Kings,2020-08-14,2.042,0.00000,0.98050,0.03590,7,0,0,-0.0838
Kings,2020-08-21,2.042,0.00000,0.99000,0.00950,7,0,0,-0.0674
Kings,2020-08-28,2.042,0.00000,0.96580,-0.02420,7,0,0,-0.0294
Kings,2020-09-04,2.042,0.00000,0.92330,-0.04250,5,-2,0,0.0090
Kings,2020-09-11,2.042,0.00000,0.88210,-0.04120,5,0,0,0.0624
Kings,2020-09-18,2.042,0.00000,0.85910,-0.02300,5,0,0,0.1211
Kings,2020-09-25,2.042,0.00000,0.84900,-0.01010,4,-1,0,0.1609
Kings,2020-10-02,2.042,0.00000,0.87240,0.02340,4,0,0,0.1906
Kings,2020-10-09,2.042,0.00000,0.92190,0.04950,4,0,0,0.1673
Kings,2020-10-16,2.042,0.00000,0.99730,0.07540,3,-1,0,0.0657
Kings,2020-10-23,2.042,0.00000,1.08420,0.08690,3,0,0,-0.0207
Kings,2020-10-30,2.042,0.00000,1.18760,0.10340,3,0,0,-0.0476
Kings,2020-11-06,2.042,0.00000,1.24520,0.05760,3,0,0,-0.0660
Kings,2020-11-13,2.042,0.00000,1.24880,0.00360,3,0,0,-0.0671
Kings,2020-11-20,2.042,0.00000,1.22300,-0.02580,4,1,0,-0.0683
Kings,2020-11-27,2.042,0.00000,1.19570,-0.02730,4,0,0,-0.1346
Kings,2020-12-04,2.042,0.00000,1.15910,-0.03660,4,0,0,-0.0927
Kings,2020-12-11,2.042,0.00000,1.13000,-0.02910,6,2,0,0.0016
Kings,2020-12-18,2.042,0.00000,1.08280,-0.04720,6,0,0,0.0040
Kings,2020-12-25,2.042,0.00000,0.99650,-0.08630,6,0,0,-0.0079
Glenn,2020-06-20,1.330,0.00000,1.31790,0.00190,0,0,0,-0.1253
Glenn,2020-06-27,1.330,0.00000,1.29210,-0.02580,0,0,0,-0.1458
Glenn,2020-07-04,1.330,0.00000,1.23520,-0.05690,3,3,0,-0.1575
Glenn,2020-07-11,1.330,0.00000,1.16820,-0.06700,3,0,0,-0.1147
Glenn,2020-07-18,1.330,0.00000,1.10850,-0.05970,7,4,0,-0.0585
Glenn,2020-07-25,1.330,0.00000,1.02170,-0.08680,7,0,0,-0.0172
Glenn,2020-08-01,1.330,0.00000,0.94830,-0.07340,7,0,0,0.0101
Glenn,2020-08-08,1.330,0.00000,0.91050,-0.03780,7,0,0,0.0307
Glenn,2020-08-15,1.330,0.00000,0.89470,-0.01580,7,0,0,0.0368
Glenn,2020-08-22,1.330,0.00000,0.89220,-0.00250,7,0,0,0.0137
Glenn,2020-08-29,1.330,0.00000,0.90800,0.01580,7,0,0,-0.0045
Glenn,2020-09-05,1.330,0.00000,0.92610,0.01810,5,-2,0,0.0079
Glenn,2020-09-12,1.330,0.00000,0.94330,0.01720,5,0,0,0.0267
Glenn,2020-09-19,1.330,0.00000,0.93810,-0.00520,5,0,0,0.0543
Glenn,2020-09-26,1.330,0.00000,0.93480,-0.00330,4,-1,0,0.0698
Glenn,2020-10-03,1.330,0.00000,0.94690,0.01210,4,0,0,0.0775
Glenn,2020-10-10,1.330,0.00000,0.96580,0.01890,4,0,0,0.0856
Glenn,2020-10-17,1.330,0.00000,1.00220,0.03640,4,0,0,0.0888
Glenn,2020-10-24,1.330,0.00000,1.03560,0.03340,4,0,0,0.0746
Glenn,2020-10-31,1.330,0.00000,1.08490,0.04930,3,-1,0,0.0298
Glenn,2020-11-07,1.330,0.00000,1.12120,0.03630,3,0,0,-0.0122
Glenn,2020-11-14,1.330,0.00000,1.17070,0.04950,3,0,0,-0.0336
Glenn,2020-11-21,1.330,0.00000,1.19650,0.02580,4,1,0,-0.0660
Glenn,2020-11-28,1.330,0.00000,1.20370,0.00720,4,0,0,-0.1097
Glenn,2020-12-05,1.330,0.00000,1.17430,-0.02940,4,0,0,-0.0685
Glenn,2020-12-12,1.330,0.00000,1.16100,-0.01330,4,0,0,-0.0121
Glenn,2020-12-19,1.330,0.00000,1.11110,-0.04990,4,0,0,-0.0332
Glenn,2020-12-26,1.330,0.00000,1.05090,-0.06020,4,0,0,-0.0698
Tuolumne,2020-06-28,1.396,0.00000,1.41440,-0.00090,0,0,0,-0.2056
Tuolumne,2020-07-05,1.396,0.00000,1.34570,-0.06870,0,0,0,-0.1731
Tuolumne,2020-07-12,1.396,0.00000,1.21910,-0.12660,0,0,0,-0.1248
Tuolumne,2020-07-19,1.396,0.00000,1.10230,-0.11680,3,3,0,-0.0446
Tuolumne,2020-07-26,1.396,0.00000,1.01460,-0.08770,3,0,0,0.0005
Tuolumne,2020-08-02,1.396,0.00000,0.93100,-0.08360,3,0,0,0.0075
Tuolumne,2020-08-09,1.396,0.00000,0.89890,-0.03210,3,0,0,0.0043
Tuolumne,2020-08-23,1.396,0.00000,0.90260,0.01050,3,0,0,0.0161
Tuolumne,2020-09-06,1.396,0.00000,0.90380,0.00470,2,-1,0,0.0975
Tuolumne,2020-09-13,1.396,0.00000,0.90300,-0.00080,2,0,0,0.1372
Tuolumne,2020-10-18,1.396,0.00000,1.19650,0.09500,2,0,0,0.0311
Tuolumne,2020-10-25,1.396,0.00000,1.26790,0.07140,2,0,0,-0.0286
Tuolumne,2020-11-01,1.396,0.00000,1.31350,0.04560,2,0,0,-0.0964
Tuolumne,2020-11-08,1.396,0.00000,1.33890,0.02540,2,0,0,-0.1263
Tuolumne,2020-11-15,1.396,0.00000,1.33470,-0.00420,2,0,0,-0.1177
Tuolumne,2020-11-22,1.396,0.00000,1.31230,-0.02240,4,2,0,-0.1322
Tuolumne,2020-11-29,1.396,0.00000,1.23380,-0.07850,4,0,0,-0.1553
Tuolumne,2020-12-06,1.396,0.00000,1.18010,-0.05370,6,2,0,-0.0820
Tuolumne,2020-12-13,1.396,0.00000,1.11510,-0.06500,6,0,0,0.0086
Tuolumne,2020-12-20,1.396,0.00000,1.04890,-0.06620,6,0,0,0.0089
Tuolumne,2020-12-27,1.396,0.00000,0.97100,-0.07790,6,0,0,0.0001
Alpine,2020-11-23,0.204,0.00000,1.24340,-0.10900,1,0,0,-0.1229
Alpine,2020-12-07,0.204,0.00000,0.99600,-0.11240,3,0,0,0.0023
Alpine,2020-12-14,0.204,0.00000,0.90700,-0.08900,6,3,0,0.0184
Plumas,2020-10-27,0.892,0.00000,1.25480,0.04720,1,0,0,-0.0607
Plumas,2020-11-03,0.892,0.00000,1.26620,0.01140,1,0,0,-0.0502
Plumas,2020-11-10,0.892,0.00000,1.25460,-0.01160,2,1,0,-0.0272
Plumas,2020-11-17,0.892,0.00000,1.21880,-0.03580,3,1,0,-0.0561
Plumas,2020-11-24,0.892,0.00000,1.19080,-0.02800,3,0,0,-0.1298
Plumas,2020-12-01,0.892,0.00000,1.17470,-0.01610,4,1,0,-0.1374
Plumas,2020-12-08,0.892,0.00000,1.16190,-0.01280,4,0,0,-0.0612
Plumas,2020-12-15,0.892,0.00000,1.12060,-0.04130,6,2,0,-0.0024
Plumas,2020-12-22,0.892,0.00000,0.99490,-0.12570,6,0,0,0.0065
Plumas,2020-12-29,0.892,0.00000,0.98000,-0.01490,6,0,0,-0.0004
Del Norte,2020-05-21,1.453,0.00000,1.20090,-0.04670,3,-3,0,-0.0588
Del Norte,2020-05-28,1.453,0.00000,1.10030,-0.10060,2,-1,0,0.0563
Del Norte,2020-07-23,1.453,0.00000,1.11220,-0.01870,3,0,0,-0.0855
Del Norte,2020-10-08,1.453,0.00000,1.04530,0.02750,2,0,0,0.0952
Del Norte,2020-11-05,1.453,0.00000,1.15510,0.06260,2,0,0,-0.0070
Del Norte,2020-11-19,1.453,0.00000,1.24830,0.04110,3,1,0,-0.0988
Del Norte,2020-11-26,1.453,0.00000,1.26400,0.01570,4,1,0,-0.2281
Del Norte,2020-12-03,1.453,0.00000,1.23340,-0.03060,4,0,0,-0.1849
Del Norte,2020-12-10,1.453,0.00000,1.19820,-0.03520,4,0,0,-0.0502
Del Norte,2020-12-17,1.453,0.00000,1.13200,-0.06620,4,0,0,-0.0554
Del Norte,2020-12-24,1.453,0.00000,0.97050,-0.16150,4,0,0,-0.0302
Del Norte,2020-12-31,1.453,0.00000,0.94950,-0.02100,4,0,0,0.0212
Tehama,2020-06-19,1.332,0.00000,1.47090,-0.00550,0,0,0,-0.1639
Tehama,2020-06-26,1.332,0.00000,1.36550,-0.10540,0,0,0,-0.0580
Tehama,2020-07-03,1.332,0.00000,1.21880,-0.14670,0,0,0,-0.0107
Tehama,2020-07-10,1.332,0.00000,1.11080,-0.10800,0,0,0,-0.0114
Tehama,2020-07-17,1.332,0.00000,1.06360,-0.04720,3,3,0,-0.0259
Tehama,2020-07-24,1.332,0.00000,1.05530,-0.00830,3,0,0,-0.0519
Tehama,2020-07-31,1.332,0.00000,1.05540,0.00010,3,0,0,-0.0844
Tehama,2020-08-07,1.332,0.00000,1.04790,-0.00750,3,0,0,-0.0907
Tehama,2020-08-14,1.332,0.00000,1.02560,-0.02230,3,0,0,-0.0458
Tehama,2020-08-21,1.332,0.00000,0.99020,-0.03540,3,0,0,0.0180
Tehama,2020-08-28,1.332,0.00000,0.94220,-0.04800,6,3,0,0.0555
Tehama,2020-09-04,1.332,0.00000,0.90020,-0.04200,5,-1,0,0.0641
Tehama,2020-09-11,1.332,0.00000,0.89700,-0.00320,5,0,0,0.0496
Tehama,2020-09-18,1.332,0.00000,0.92240,0.02540,3,-2,0,0.0429
Tehama,2020-09-25,1.332,0.00000,0.95480,0.03240,3,0,0,0.0566
Tehama,2020-10-02,1.332,0.00000,0.98860,0.03380,3,0,0,0.0583
Tehama,2020-10-09,1.332,0.00000,1.00690,0.01830,4,1,0,0.0445
Tehama,2020-10-16,1.332,0.00000,1.03150,0.02460,4,0,0,0.0492
Tehama,2020-10-23,1.332,0.00000,1.06530,0.03380,4,0,0,0.0551
Tehama,2020-10-30,1.332,0.00000,1.08840,0.02310,4,0,0,0.0360
Tehama,2020-11-06,1.332,0.00000,1.10660,0.01820,4,0,0,0.0136
Tehama,2020-11-13,1.332,0.00000,1.14080,0.03420,4,0,0,-0.0141
Tehama,2020-11-20,1.332,0.00000,1.16260,0.02180,4,0,0,-0.0703
Tehama,2020-11-27,1.332,0.00000,1.17370,0.01110,4,0,0,-0.1637
Tehama,2020-12-04,1.332,0.00000,1.17700,0.00330,4,0,0,-0.1090
Tehama,2020-12-11,1.332,0.00000,1.14850,-0.02850,4,0,0,0.0052
Tehama,2020-12-18,1.332,0.00000,1.09870,-0.04980,4,0,0,0.0166
Tehama,2020-12-25,1.332,0.00000,0.98840,-0.11030,4,0,0,0.0110
Lake,2020-06-29,1.712,0.00000,1.27470,0.04220,0,0,0,-0.1460
Lake,2020-07-06,1.712,0.00000,1.23980,-0.03490,0,0,0,-0.0669
Lake,2020-07-13,1.712,0.00000,1.15400,-0.08580,3,3,0,-0.0033
Lake,2020-07-20,1.712,0.00000,1.05640,-0.09760,3,0,0,0.0240
Lake,2020-07-27,1.712,0.00000,1.01150,-0.04490,3,0,0,-0.0071
Lake,2020-08-03,1.712,0.00000,0.98730,-0.02420,3,0,0,-0.0351
Lake,2020-08-10,1.712,0.00000,1.01340,0.02610,3,0,0,-0.0374
Lake,2020-08-17,1.712,0.00000,1.02300,0.00960,3,0,0,-0.0265
Lake,2020-08-24,1.712,0.00000,1.00150,-0.02150,3,0,0,-0.0112
Lake,2020-08-31,1.712,0.00000,0.98250,-0.01900,3,0,0,-0.0048
Lake,2020-09-07,1.712,0.00000,0.96670,-0.01580,3,0,0,-0.0127
Lake,2020-09-14,1.712,0.00000,0.95480,-0.01190,3,0,0,-0.0075
Lake,2020-09-21,1.712,0.00000,0.95820,0.00340,3,0,0,0.0268
Lake,2020-09-28,1.712,0.00000,0.95260,-0.00560,3,0,0,0.0641
Lake,2020-10-05,1.712,0.00000,0.94180,-0.01080,3,0,0,0.0912
Lake,2020-10-12,1.712,0.00000,0.94710,0.00530,3,0,0,0.1173
Lake,2020-10-19,1.712,0.00000,0.96950,0.02240,3,0,0,0.1338
Lake,2020-10-26,1.712,0.00000,1.01140,0.04190,3,0,0,0.1090
Lake,2020-11-02,1.712,0.00000,1.06560,0.05420,3,0,0,0.0473
Lake,2020-11-09,1.712,0.00000,1.12960,0.06400,3,0,0,-0.0277
Lake,2020-11-16,1.712,0.00000,1.19810,0.06850,3,0,0,-0.0813
Lake,2020-11-23,1.712,0.00000,1.24270,0.04460,3,0,0,-0.0998
Lake,2020-11-30,1.712,0.00000,1.24100,-0.00170,4,1,0,-0.1616
Lake,2020-12-07,1.712,0.00000,1.19960,-0.04140,4,0,0,-0.1125
Lake,2020-12-14,1.712,0.00000,1.15410,-0.04550,4,0,0,-0.0043
Lake,2020-12-21,1.712,0.00000,1.10610,-0.04800,4,0,0,-0.0032
Lake,2020-12-28,1.712,0.00000,0.99760,-0.10850,4,0,0,-0.0039
Mariposa,2020-07-28,1.100,0.00000,1.03140,-0.06880,3,0,0,-0.0947
Mariposa,2020-11-24,1.100,0.00000,1.36900,-0.01010,2,1,0,-0.1678
Mariposa,2020-12-01,1.100,0.00000,1.30300,-0.06600,3,1,0,-0.1248
Mariposa,2020-12-08,1.100,0.00000,1.21030,-0.09270,6,3,0,-0.0472
Mariposa,2020-12-15,1.100,0.00000,1.12780,-0.08250,6,0,0,-0.0218
Mariposa,2020-12-22,1.100,0.00000,1.01040,-0.11740,6,0,0,-0.0242
Mariposa,2020-12-29,1.100,0.00000,1.01450,0.00410,6,0,0,-0.0167
Trinity,2020-11-08,0.633,0.00000,1.26340,0.02950,1,0,0,-0.1216
Trinity,2020-11-15,0.633,0.00000,1.25080,-0.01260,2,1,0,-0.1350
Trinity,2020-11-22,0.633,0.00000,1.22360,-0.02720,4,2,0,-0.1259
Trinity,2020-11-29,0.633,0.00000,1.16940,-0.05420,4,0,0,-0.0615
Trinity,2020-12-06,0.633,0.00000,1.10140,-0.06800,4,0,0,0.0034
Trinity,2020-12-13,0.633,0.00000,1.03080,-0.07060,4,0,0,0.0091
Trinity,2020-12-20,0.633,0.00000,0.97740,-0.05340,4,0,0,0.0016
Trinity,2020-12-27,0.633,0.00000,0.97520,-0.00220,4,0,0,-0.0001
Lassen,2020-06-27,0.886,0.00000,1.39570,-0.02540,0,0,0,-0.2403
Lassen,2020-07-04,0.886,0.00000,1.32110,-0.07460,0,0,0,-0.2063
Lassen,2020-07-11,0.886,0.00000,1.20960,-0.11150,0,0,0,-0.1620
Lassen,2020-07-18,0.886,0.00000,1.07710,-0.13250,3,3,0,-0.1193
Lassen,2020-07-25,0.886,0.00000,0.97200,-0.10510,3,0,0,-0.0693
Lassen,2020-08-01,0.886,0.00000,0.87780,-0.09420,3,0,0,-0.0127
Lassen,2020-08-08,0.886,0.00000,0.81340,-0.06440,3,0,0,0.0282
Lassen,2020-08-15,0.886,0.00000,0.76180,-0.05160,3,0,0,0.0657
Lassen,2020-08-29,0.886,0.00000,0.75330,0.01140,3,0,0,0.1233
Lassen,2020-10-31,0.886,0.00000,1.35900,0.09060,2,0,0,-0.0992
Lassen,2020-11-07,0.886,0.00000,1.41660,0.05760,2,0,0,-0.1718
Lassen,2020-11-14,0.886,0.00000,1.44290,0.02630,2,0,0,-0.1775
Lassen,2020-11-21,0.886,0.00000,1.40890,-0.03400,2,0,0,-0.1530
Lassen,2020-11-28,0.886,0.00000,1.33430,-0.07460,4,2,0,-0.2066
Lassen,2020-12-05,0.886,0.00000,1.23550,-0.09880,4,0,0,-0.1537
Lassen,2020-12-12,0.886,0.00000,1.15300,-0.08250,4,0,0,-0.0291
Lassen,2020-12-19,0.886,0.00000,1.08390,-0.06910,4,0,0,-0.0173
Lassen,2020-12-26,0.886,0.00000,0.95400,-0.12990,4,0,0,-0.0081
Modoc,2020-09-09,0.398,0.00000,1.01160,-0.02730,1,0,0,0.0456
Modoc,2020-11-04,0.398,0.00000,1.27220,0.05950,1,0,0,-0.1125
Modoc,2020-11-11,0.398,0.00000,1.29270,0.02050,2,1,0,-0.1074
Modoc,2020-11-18,0.398,0.00000,1.25990,-0.03280,3,1,0,-0.0944
Modoc,2020-11-25,0.398,0.00000,1.20490,-0.05500,3,0,0,-0.1001
Modoc,2020-12-02,0.398,0.00000,1.14400,-0.06090,4,1,0,-0.0556
Modoc,2020-12-09,0.398,0.00000,1.09790,-0.04610,4,0,0,-0.0039
Modoc,2020-12-16,0.398,0.00000,1.04890,-0.04900,4,0,0,-0.0068
Modoc,2020-12-30,0.398,0.00000,0.99580,-0.00760,4,0,0,-0.0202
